COUNTY_CODE,STATENAME,COUNTY,MA_REGION_CODE,MA_REGION,PDP_REGION_CODE,PDP_REGION
11050,Georgia,BARROW,8,Georgia and South Carolina,10,Georgia
11060,Georgia,BARTOW,8,Georgia and South Carolina,10,Georgia
11070,Georgia,BEN HILL,8,Georgia and South Carolina,10,Georgia
11080,Georgia,BERRIEN,8,Georgia and South Carolina,10,Georgia
11090,Georgia,BIBB,8,Georgia and South Carolina,10,Georgia
11100,Georgia,BLECKLEY,8,Georgia and South Carolina,10,Georgia
11110,Georgia,BRANTLEY,8,Georgia and South Carolina,10,Georgia
11120,Georgia,BROOKS,8,Georgia and South Carolina,10,Georgia
11130,Georgia,BRYAN,8,Georgia and South Carolina,10,Georgia
11140,Georgia,BULLOCH,8,Georgia and South Carolina,10,Georgia
11150,Georgia,BURKE,8,Georgia and South Carolina,10,Georgia
11160,Georgia,BUTTS,8,Georgia and South Carolina,10,Georgia
11161,Georgia,CALHOUN,8,Georgia and South Carolina,10,Georgia
11170,Georgia,CAMDEN,8,Georgia and South Carolina,10,Georgia
11180,Georgia,CANDLER,8,Georgia and South Carolina,10,Georgia
11190,Georgia,CARROLL,8,Georgia and South Carolina,10,Georgia
11200,Georgia,CATOOSA,8,Georgia and South Carolina,10,Georgia
11210,Georgia,CHARLTON,8,Georgia and South Carolina,10,Georgia
11220,Georgia,CHATHAM,8,Georgia and South Carolina,10,Georgia
11230,Georgia,CHATTAHOOCHEE,8,Georgia and South Carolina,10,Georgia
11240,Georgia,CHATTOOGA,8,Georgia and South Carolina,10,Georgia
11250,Georgia,CHEROKEE,8,Georgia and South Carolina,10,Georgia
11260,Georgia,CLARKE,8,Georgia and South Carolina,10,Georgia
11270,Georgia,CLAY,8,Georgia and South Carolina,10,Georgia
11280,Georgia,CLAYTON,8,Georgia and South Carolina,10,Georgia
11281,Georgia,CLINCH,8,Georgia and South Carolina,10,Georgia
11290,Georgia,COBB,8,Georgia and South Carolina,10,Georgia
11291,Georgia,COFFEE,8,Georgia and South Carolina,10,Georgia
11300,Georgia,COLQUITT,8,Georgia and South Carolina,10,Georgia
11310,Georgia,COLUMBIA,8,Georgia and South Carolina,10,Georgia
11311,Georgia,COOK,8,Georgia and South Carolina,10,Georgia
11320,Georgia,COWETA,8,Georgia and South Carolina,10,Georgia
11330,Georgia,CRAWFORD,8,Georgia and South Carolina,10,Georgia
11340,Georgia,CRISP,8,Georgia and South Carolina,10,Georgia
11341,Georgia,DADE,8,Georgia and South Carolina,10,Georgia
11350,Georgia,DAWSON,8,Georgia and South Carolina,10,Georgia
11360,Georgia,DECATUR,8,Georgia and South Carolina,10,Georgia
11370,Georgia,DEKALB,8,Georgia and South Carolina,10,Georgia
11380,Georgia,DODGE,8,Georgia and South Carolina,10,Georgia
11381,Georgia,DOOLY,8,Georgia and South Carolina,10,Georgia
11390,Georgia,DOUGHERTY,8,Georgia and South Carolina,10,Georgia
11400,Georgia,DOUGLAS,8,Georgia and South Carolina,10,Georgia
11410,Georgia,EARLY,8,Georgia and South Carolina,10,Georgia
11420,Georgia,ECHOLS,8,Georgia and South Carolina,10,Georgia
11421,Georgia,EFFINGHAM,8,Georgia and South Carolina,10,Georgia
11430,Georgia,ELBERT,8,Georgia and South Carolina,10,Georgia
11440,Georgia,EMANUEL,8,Georgia and South Carolina,10,Georgia
11441,Georgia,EVANS,8,Georgia and South Carolina,10,Georgia
11450,Georgia,FANNIN,8,Georgia and South Carolina,10,Georgia
11451,Georgia,FAYETTE,8,Georgia and South Carolina,10,Georgia
11460,Georgia,FLOYD,8,Georgia and South Carolina,10,Georgia
11461,Georgia,FORSYTH,8,Georgia and South Carolina,10,Georgia
11462,Georgia,FRANKLIN,8,Georgia and South Carolina,10,Georgia
11470,Georgia,FULTON,8,Georgia and South Carolina,10,Georgia
11471,Georgia,GILMER,8,Georgia and South Carolina,10,Georgia
11480,Georgia,GLASCOCK,8,Georgia and South Carolina,10,Georgia
11490,Georgia,GLYNN,8,Georgia and South Carolina,10,Georgia
11500,Georgia,GORDON,8,Georgia and South Carolina,10,Georgia
11510,Georgia,GRADY,8,Georgia and South Carolina,10,Georgia
11520,Georgia,GREENE,8,Georgia and South Carolina,10,Georgia
11530,Georgia,GWINNETT,8,Georgia and South Carolina,10,Georgia
11540,Georgia,HABERSHAM,8,Georgia and South Carolina,10,Georgia
11550,Georgia,HALL,8,Georgia and South Carolina,10,Georgia
11560,Georgia,HANCOCK,8,Georgia and South Carolina,10,Georgia
11570,Georgia,HARALSON,8,Georgia and South Carolina,10,Georgia
11580,Georgia,HARRIS,8,Georgia and South Carolina,10,Georgia
11581,Georgia,HART,8,Georgia and South Carolina,10,Georgia
11590,Georgia,HEARD,8,Georgia and South Carolina,10,Georgia
11591,Georgia,HENRY,8,Georgia and South Carolina,10,Georgia
11600,Georgia,HOUSTON,8,Georgia and South Carolina,10,Georgia
11601,Georgia,IRWIN,8,Georgia and South Carolina,10,Georgia
11610,Georgia,JACKSON,8,Georgia and South Carolina,10,Georgia
11611,Georgia,JASPER,8,Georgia and South Carolina,10,Georgia
11612,Georgia,JEFF DAVIS,8,Georgia and South Carolina,10,Georgia
11620,Georgia,JEFFERSON,8,Georgia and South Carolina,10,Georgia
11630,Georgia,JENKINS,8,Georgia and South Carolina,10,Georgia
11640,Georgia,JOHNSON,8,Georgia and South Carolina,10,Georgia
11650,Georgia,JONES,8,Georgia and South Carolina,10,Georgia
11651,Georgia,LAMAR,8,Georgia and South Carolina,10,Georgia
11652,Georgia,LANIER,8,Georgia and South Carolina,10,Georgia
11660,Georgia,LAURENS,8,Georgia and South Carolina,10,Georgia
11670,Georgia,LEE,8,Georgia and South Carolina,10,Georgia
11680,Georgia,LIBERTY,8,Georgia and South Carolina,10,Georgia
11690,Georgia,LINCOLN,8,Georgia and South Carolina,10,Georgia
11691,Georgia,LONG,8,Georgia and South Carolina,10,Georgia
11700,Georgia,LOWNDES,8,Georgia and South Carolina,10,Georgia
11701,Georgia,LUMPKIN,8,Georgia and South Carolina,10,Georgia
11702,Georgia,MCDUFFIE,8,Georgia and South Carolina,10,Georgia
11703,Georgia,MCINTOSH,8,Georgia and South Carolina,10,Georgia
11710,Georgia,MACON,8,Georgia and South Carolina,10,Georgia
11720,Georgia,MADISON,8,Georgia and South Carolina,10,Georgia
11730,Georgia,MARION,8,Georgia and South Carolina,10,Georgia
11740,Georgia,MERIWETHER,8,Georgia and South Carolina,10,Georgia
11741,Georgia,MILLER,8,Georgia and South Carolina,10,Georgia
11750,Georgia,MITCHELL,8,Georgia and South Carolina,10,Georgia
11760,Georgia,MONROE,8,Georgia and South Carolina,10,Georgia
11770,Georgia,MONTGOMERY,8,Georgia and South Carolina,10,Georgia
11771,Georgia,MORGAN,8,Georgia and South Carolina,10,Georgia
11772,Georgia,MURRAY,8,Georgia and South Carolina,10,Georgia
11780,Georgia,MUSCOGEE,8,Georgia and South Carolina,10,Georgia
11790,Georgia,NEWTON,8,Georgia and South Carolina,10,Georgia
11800,Georgia,OCONEE,8,Georgia and South Carolina,10,Georgia
11801,Georgia,OGLETHORPE,8,Georgia and South Carolina,10,Georgia
11810,Georgia,PAULDING,8,Georgia and South Carolina,10,Georgia
11811,Georgia,PEACH,8,Georgia and South Carolina,10,Georgia
11812,Georgia,PICKENS,8,Georgia and South Carolina,10,Georgia
11820,Georgia,PIERCE,8,Georgia and South Carolina,10,Georgia
11821,Georgia,PIKE,8,Georgia and South Carolina,10,Georgia
11830,Georgia,POLK,8,Georgia and South Carolina,10,Georgia
11831,Georgia,PULASKI,8,Georgia and South Carolina,10,Georgia
11832,Georgia,PUTNAM,8,Georgia and South Carolina,10,Georgia
11833,Georgia,QUITMAN,8,Georgia and South Carolina,10,Georgia
11834,Georgia,RABUN,8,Georgia and South Carolina,10,Georgia
11835,Georgia,RANDOLPH,8,Georgia and South Carolina,10,Georgia
11840,Georgia,RICHMOND,8,Georgia and South Carolina,10,Georgia
11841,Georgia,ROCKDALE,8,Georgia and South Carolina,10,Georgia
11842,Georgia,SCHLEY,8,Georgia and South Carolina,10,Georgia
11850,Georgia,SCREVEN,8,Georgia and South Carolina,10,Georgia
11851,Georgia,SEMINOLE,8,Georgia and South Carolina,10,Georgia
11860,Georgia,SPALDING,8,Georgia and South Carolina,10,Georgia
11861,Georgia,STEPHENS,8,Georgia and South Carolina,10,Georgia
11862,Georgia,STEWART,8,Georgia and South Carolina,10,Georgia
11870,Georgia,SUMTER,8,Georgia and South Carolina,10,Georgia
11880,Georgia,TALBOT,8,Georgia and South Carolina,10,Georgia
11881,Georgia,TALIAFERRO,8,Georgia and South Carolina,10,Georgia
11882,Georgia,TATTNALL,8,Georgia and South Carolina,10,Georgia
11883,Georgia,TAYLOR,8,Georgia and South Carolina,10,Georgia
11884,Georgia,TELFAIR,8,Georgia and South Carolina,10,Georgia
11885,Georgia,TERRELL,8,Georgia and South Carolina,10,Georgia
11890,Georgia,THOMAS,8,Georgia and South Carolina,10,Georgia
11900,Georgia,TIFT,8,Georgia and South Carolina,10,Georgia
11901,Georgia,TOOMBS,8,Georgia and South Carolina,10,Georgia
11902,Georgia,TOWNS,8,Georgia and South Carolina,10,Georgia
11903,Georgia,TREUTLEN,8,Georgia and South Carolina,10,Georgia
11910,Georgia,TROUP,8,Georgia and South Carolina,10,Georgia
11911,Georgia,TURNER,8,Georgia and South Carolina,10,Georgia
11912,Georgia,TWIGGS,8,Georgia and South Carolina,10,Georgia
11913,Georgia,UNION,8,Georgia and South Carolina,10,Georgia
11920,Georgia,UPSON,8,Georgia and South Carolina,10,Georgia
11921,Georgia,WALKER,8,Georgia and South Carolina,10,Georgia
11930,Georgia,WALTON,8,Georgia and South Carolina,10,Georgia
11940,Georgia,WARE,8,Georgia and South Carolina,10,Georgia
11941,Georgia,WARREN,8,Georgia and South Carolina,10,Georgia
11950,Georgia,WASHINGTON,8,Georgia and South Carolina,10,Georgia
11960,Georgia,WAYNE,8,Georgia and South Carolina,10,Georgia
11961,Georgia,WEBSTER,8,Georgia and South Carolina,10,Georgia
11962,Georgia,WHEELER,8,Georgia and South Carolina,10,Georgia
11963,Georgia,WHITE,8,Georgia and South Carolina,10,Georgia
11970,Georgia,WHITFIELD,8,Georgia and South Carolina,10,Georgia
11971,Georgia,WILCOX,8,Georgia and South Carolina,10,Georgia
11972,Georgia,WILKES,8,Georgia and South Carolina,10,Georgia
11973,Georgia,WILKINSON,8,Georgia and South Carolina,10,Georgia
11980,Georgia,WORTH,8,Georgia and South Carolina,10,Georgia
11999,Georgia, ,8,Georgia and South Carolina,10,Georgia
12005,Hawaii,KALAWAO,25,Hawaii,33,Hawaii
12010,Hawaii,HAWAII,25,Hawaii,33,Hawaii
12020,Hawaii,HONOLULU,25,Hawaii,33,Hawaii
12040,Hawaii,KAUAI,25,Hawaii,33,Hawaii
12050,Hawaii,MAUI,25,Hawaii,33,Hawaii
12999,Hawaii, ,25,Hawaii,33,Hawaii
13000,Idaho,ADA,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13010,Idaho,ADAMS,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13020,Idaho,BANNOCK,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13030,Idaho,BEAR LAKE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13040,Idaho,BENEWAH,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13050,Idaho,BINGHAM,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13060,Idaho,BLAINE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13070,Idaho,BOISE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13080,Idaho,BONNER,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13090,Idaho,BONNEVILLE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13100,Idaho,BOUNDARY,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13110,Idaho,BUTTE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13120,Idaho,CAMAS,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13130,Idaho,CANYON,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13140,Idaho,CARIBOU,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13150,Idaho,CASSIA,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13160,Idaho,CLARK,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13170,Idaho,CLEARWATER,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13180,Idaho,CUSTER,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13190,Idaho,ELMORE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13200,Idaho,FRANKLIN,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13210,Idaho,FREMONT,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13220,Idaho,GEM,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13230,Idaho,GOODING,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13240,Idaho,IDAHO,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13250,Idaho,JEFFERSON,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13260,Idaho,JEROME,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13270,Idaho,KOOTENAI,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13280,Idaho,LATAH,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13290,Idaho,LEMHI,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13300,Idaho,LEWIS,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13310,Idaho,LINCOLN,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13320,Idaho,MADISON,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13330,Idaho,MINIDOKA,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13340,Idaho,NEZ PERCE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13350,Idaho,ONEIDA,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13360,Idaho,OWYHEE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13370,Idaho,PAYETTE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13380,Idaho,POWER,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13390,Idaho,SHOSHONE,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13400,Idaho,TETON,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13410,Idaho,TWIN FALLS,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13420,Idaho,VALLEY,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13430,Idaho,WASHINGTON,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
13999,Idaho, ,23,"Northwest (Idaho, Oregon, Utah and Washington)",31,"Idaho, Utah"
14000,Illinois,ADAMS,14,Illinois and Wisconsin,17,Illinois
14010,Illinois,ALEXANDER,14,Illinois and Wisconsin,17,Illinois
14020,Illinois,BOND,14,Illinois and Wisconsin,17,Illinois
14030,Illinois,BOONE,14,Illinois and Wisconsin,17,Illinois
14040,Illinois,BROWN,14,Illinois and Wisconsin,17,Illinois
14050,Illinois,BUREAU,14,Illinois and Wisconsin,17,Illinois
14060,Illinois,CALHOUN,14,Illinois and Wisconsin,17,Illinois
14070,Illinois,CARROLL,14,Illinois and Wisconsin,17,Illinois
14080,Illinois,CASS,14,Illinois and Wisconsin,17,Illinois
14090,Illinois,CHAMPAIGN,14,Illinois and Wisconsin,17,Illinois
14100,Illinois,CHRISTIAN,14,Illinois and Wisconsin,17,Illinois
14110,Illinois,CLARK,14,Illinois and Wisconsin,17,Illinois
14120,Illinois,CLAY,14,Illinois and Wisconsin,17,Illinois
14130,Illinois,CLINTON,14,Illinois and Wisconsin,17,Illinois
14140,Illinois,COLES,14,Illinois and Wisconsin,17,Illinois
14141,Illinois,COOK,14,Illinois and Wisconsin,17,Illinois
14150,Illinois,CRAWFORD,14,Illinois and Wisconsin,17,Illinois
14160,Illinois,CUMBERLAND,14,Illinois and Wisconsin,17,Illinois
14170,Illinois,DEKALB,14,Illinois and Wisconsin,17,Illinois
14180,Illinois,DEWITT,14,Illinois and Wisconsin,17,Illinois
14190,Illinois,DOUGLAS,14,Illinois and Wisconsin,17,Illinois
14250,Illinois,DUPAGE,14,Illinois and Wisconsin,17,Illinois
14310,Illinois,EDGAR,14,Illinois and Wisconsin,17,Illinois
14320,Illinois,EDWARDS,14,Illinois and Wisconsin,17,Illinois
14330,Illinois,EFFINGHAM,14,Illinois and Wisconsin,17,Illinois
14340,Illinois,FAYETTE,14,Illinois and Wisconsin,17,Illinois
14350,Illinois,FORD,14,Illinois and Wisconsin,17,Illinois
14360,Illinois,FRANKLIN,14,Illinois and Wisconsin,17,Illinois
14370,Illinois,FULTON,14,Illinois and Wisconsin,17,Illinois
14380,Illinois,GALLATIN,14,Illinois and Wisconsin,17,Illinois
14390,Illinois,GREENE,14,Illinois and Wisconsin,17,Illinois
14400,Illinois,GRUNDY,14,Illinois and Wisconsin,17,Illinois
14410,Illinois,HAMILTON,14,Illinois and Wisconsin,17,Illinois
14420,Illinois,HANCOCK,14,Illinois and Wisconsin,17,Illinois
14421,Illinois,HARDIN,14,Illinois and Wisconsin,17,Illinois
14440,Illinois,HENDERSON,14,Illinois and Wisconsin,17,Illinois
14450,Illinois,HENRY,14,Illinois and Wisconsin,17,Illinois
14460,Illinois,IROQUOIS,14,Illinois and Wisconsin,17,Illinois
14470,Illinois,JACKSON,14,Illinois and Wisconsin,17,Illinois
14480,Illinois,JASPER,14,Illinois and Wisconsin,17,Illinois
14490,Illinois,JEFFERSON,14,Illinois and Wisconsin,17,Illinois
14500,Illinois,JERSEY,14,Illinois and Wisconsin,17,Illinois
14510,Illinois,JO DAVIESS,14,Illinois and Wisconsin,17,Illinois
14520,Illinois,JOHNSON,14,Illinois and Wisconsin,17,Illinois
14530,Illinois,KANE,14,Illinois and Wisconsin,17,Illinois
14540,Illinois,KANKAKEE,14,Illinois and Wisconsin,17,Illinois
14550,Illinois,KENDALL,14,Illinois and Wisconsin,17,Illinois
14560,Illinois,KNOX,14,Illinois and Wisconsin,17,Illinois
14570,Illinois,LAKE,14,Illinois and Wisconsin,17,Illinois
14580,Illinois,LA SALLE,14,Illinois and Wisconsin,17,Illinois
14590,Illinois,LAWRENCE,14,Illinois and Wisconsin,17,Illinois
14600,Illinois,LEE,14,Illinois and Wisconsin,17,Illinois
14610,Illinois,LIVINGSTON,14,Illinois and Wisconsin,17,Illinois
14620,Illinois,LOGAN,14,Illinois and Wisconsin,17,Illinois
14630,Illinois,MCDONOUGH,14,Illinois and Wisconsin,17,Illinois
14640,Illinois,MCHENRY,14,Illinois and Wisconsin,17,Illinois
14650,Illinois,MCLEAN,14,Illinois and Wisconsin,17,Illinois
14660,Illinois,MACON,14,Illinois and Wisconsin,17,Illinois
14670,Illinois,MACOUPIN,14,Illinois and Wisconsin,17,Illinois
14680,Illinois,MADISON,14,Illinois and Wisconsin,17,Illinois
14690,Illinois,MARION,14,Illinois and Wisconsin,17,Illinois
14700,Illinois,MARSHALL,14,Illinois and Wisconsin,17,Illinois
14710,Illinois,MASON,14,Illinois and Wisconsin,17,Illinois
14720,Illinois,MASSAC,14,Illinois and Wisconsin,17,Illinois
14730,Illinois,MENARD,14,Illinois and Wisconsin,17,Illinois
14740,Illinois,MERCER,14,Illinois and Wisconsin,17,Illinois
14750,Illinois,MONROE,14,Illinois and Wisconsin,17,Illinois
14760,Illinois,MONTGOMERY,14,Illinois and Wisconsin,17,Illinois
14770,Illinois,MORGAN,14,Illinois and Wisconsin,17,Illinois
14780,Illinois,MOULTRIE,14,Illinois and Wisconsin,17,Illinois
14790,Illinois,OGLE,14,Illinois and Wisconsin,17,Illinois
14800,Illinois,PEORIA,14,Illinois and Wisconsin,17,Illinois
14810,Illinois,PERRY,14,Illinois and Wisconsin,17,Illinois
14820,Illinois,PIATT,14,Illinois and Wisconsin,17,Illinois
14830,Illinois,PIKE,14,Illinois and Wisconsin,17,Illinois
14831,Illinois,POPE,14,Illinois and Wisconsin,17,Illinois
14850,Illinois,PULASKI,14,Illinois and Wisconsin,17,Illinois
14860,Illinois,PUTNAM,14,Illinois and Wisconsin,17,Illinois
14870,Illinois,RANDOLPH,14,Illinois and Wisconsin,17,Illinois
14880,Illinois,RICHLAND,14,Illinois and Wisconsin,17,Illinois
14890,Illinois,ROCK ISLAND,14,Illinois and Wisconsin,17,Illinois
14900,Illinois,SAINT CLAIR,14,Illinois and Wisconsin,17,Illinois
14910,Illinois,SALINE,14,Illinois and Wisconsin,17,Illinois
14920,Illinois,SANGAMON,14,Illinois and Wisconsin,17,Illinois
14921,Illinois,SCHUYLER,14,Illinois and Wisconsin,17,Illinois
14940,Illinois,SCOTT,14,Illinois and Wisconsin,17,Illinois
14950,Illinois,SHELBY,14,Illinois and Wisconsin,17,Illinois
14960,Illinois,STARK,14,Illinois and Wisconsin,17,Illinois
14970,Illinois,STEPHENSON,14,Illinois and Wisconsin,17,Illinois
14980,Illinois,TAZEWELL,14,Illinois and Wisconsin,17,Illinois
14981,Illinois,UNION,14,Illinois and Wisconsin,17,Illinois
14982,Illinois,VERMILION,14,Illinois and Wisconsin,17,Illinois
14983,Illinois,WABASH,14,Illinois and Wisconsin,17,Illinois
14984,Illinois,WARREN,14,Illinois and Wisconsin,17,Illinois
14985,Illinois,WASHINGTON,14,Illinois and Wisconsin,17,Illinois
14986,Illinois,WAYNE,14,Illinois and Wisconsin,17,Illinois
14987,Illinois,WHITE,14,Illinois and Wisconsin,17,Illinois
14988,Illinois,WHITESIDE,14,Illinois and Wisconsin,17,Illinois
14989,Illinois,WILL,14,Illinois and Wisconsin,17,Illinois
14990,Illinois,WILLIAMSON,14,Illinois and Wisconsin,17,Illinois
14991,Illinois,WINNEBAGO,14,Illinois and Wisconsin,17,Illinois
